loan_id,customer_id,firstname,lastname,age,branch_id,branch_name,account_id,account_type,account_opening_date,has_account,loan_type,loan_amount,interest_rate,loan_term,loan_status,approval_rejection_date
1555,1555,Charles,Thiemann,37,75,Milan,1555,current,1997-11-03,True,auto,20905.81,0.0387,60,approved,2022-01-29
1588,1588,Daniel,Scheller,99,85,Casablanca,1588,current,1996-04-06,True,mortgage,24605.3,0.0556,48,rejected,2020-07-24
1609,1609,Richard,Ziegler,80,93,San Francisco,1609,savings,2013-08-13,True,auto,1440.77,0.0564,48,approved,2021-10-15
1611,1611,Karen,Hermes,61,69,Doha,1611,savings,2011-12-01,True,mortgage,31353.65,0.0351,12,approved,2022-04-13
1631,1631,Ashley,Göbel,93,71,New York,1631,current,1997-06-10,True,mortgage,23813.44,0.0139,12,approved,2022-01-18
1633,1633,Michael,Reiß,85,71,New York,1633,current,2016-08-12,True,auto,30802.44,0.0473,48,approved,2022-09-11
1639,1639,Karen,Otten,31,37,Cape Town,1639,savings,2013-01-15,True,personal,44939.4,0.0241,48,approved,2020-07-14
1654,1654,Kevin,Freese,24,13,Bologna,1654,current,1998-12-07,True,mortgage,11553.9,0.0487,36,closed,2020-12-03
1655,1655,Jennifer,Morgenstern,46,16,Florence,1655,savings,2001-10-02,True,personal,32186.86,0.0127,24,approved,2021-03-25
1671,1671,Kevin,Pütz,48,96,Reykjavik,1671,savings,2007-05-16,True,mortgage,49867.95,0.0247,60,approved,2022-01-09
1690,1690,Karen,Schick,54,26,Frankfurt,1690,savings,2022-11-09,True,mortgage,44924.38,0.0482,12,closed,2022-10-01
1707,1707,Michael,Gross,88,46,Trondheim,1707,current,2017-04-21,True,auto,23552.84,0.0231,48,rejected,2021-09-29
1710,1710,David,Klein,86,87,Turin,1710,savings,2014-07-21,True,auto,11300.52,0.0044,24,rejected,2021-08-03
1721,1721,William,Schultze,40,75,Milan,1721,current,2019-04-25,True,personal,15957.11,0.0078,24,approved,2021-05-31
1733,1733,Deborah,Döring,62,41,Tallinn,1733,current,1997-06-15,True,mortgage,23625.13,0.0277,24,rejected,2020-04-07
1742,1742,Emily,Engels,31,20,Vilnius,1742,savings,2012-01-25,True,personal,13435.7,0.0571,24,rejected,2020-03-06
1759,1759,Deborah,Dick,94,84,Bishkek,1759,current,2002-02-24,True,personal,42418.77,0.0506,48,closed,2022-09-26
1771,1771,Kevin,Schaller,92,31,Barcelona,1771,savings,1999-09-16,True,mortgage,34270.66,0.0083,48,rejected,2021-12-11
1774,1774,Daniel,Ritter,36,19,Sofia,1774,savings,2009-12-05,True,personal,5327.27,0.0189,36,rejected,2020-03-03
1777,1777,Emily,Buschmann,36,77,Copenhagen,1777,savings,2023-09-05,True,mortgage,5577.17,0.0534,60,approved,2020-11-23
1790,1790,Mary,Schenk,78,19,Sofia,1790,savings,2001-09-02,True,mortgage,18102.47,0.0241,36,closed,2022-11-19
1815,1815,Ashley,Fink,46,78,Belgrade,1815,current,2006-03-27,True,auto,49786.05,0.0139,48,rejected,2020-05-23
1825,1825,Anthony,Elsner,94,69,Doha,1825,current,2020-06-25,True,personal,3685.47,0.027,12,rejected,2021-12-13
1848,1848,Timothy,Hirsch,86,89,Rome,1848,current,1997-08-22,True,mortgage,29358.72,0.0531,36,closed,2020-09-12
1858,1858,Patricia,Zink,92,61,Brussels,1858,current,1995-11-23,True,mortgage,38205.39,0.0245,48,rejected,2022-07-21
1882,1882,Timothy,Heidemann,76,45,Vienna,1882,savings,2002-11-02,True,auto,33569.66,0.0061,48,rejected,2020-09-19
1891,1891,Donna,Jakobs,80,91,Tashkent,1891,current,2000-12-02,True,mortgage,9879.53,0.0268,60,closed,2021-02-15
1917,1917,Amanda,Arnold,70,8,Sarajevo,1917,current,2022-08-21,True,personal,36334.75,0.0583,60,closed,2022-03-27
1924,1924,Ashley,Herrmann,44,10,Chisinau,1924,current,2024-01-27,True,personal,26682.78,0.0447,60,rejected,2022-08-26
1960,1960,Nancy,Weber,25,98,Paris,1960,savings,2002-11-10,True,mortgage,46824.26,0.0548,36,approved,2021-07-19
2000,2000,William,Sprenger,94,65,Yerevan,2000,current,1995-09-24,True,auto,8219.14,0.0204,48,approved,2021-09-01
2085,2085,Margaret,Karl,95,61,Brussels,2085,savings,2014-12-06,True,auto,32750.47,0.0282,24,closed,2021-01-12
2136,2136,Donald,Schlüter,31,53,Tokyo,2136,current,2024-12-03,True,personal,9784.18,0.0301,24,approved,2020-01-13
2190,2190,Sarah,Riemer,80,92,Seoul,2190,savings,2016-05-09,True,auto,17323.66,0.0596,36,rejected,2022-10-07
2191,2191,Stephanie,Beyer,42,36,Naples,2191,current,2022-10-23,True,mortgage,21957.91,0.0366,48,approved,2022-07-02
2225,2225,James,Bürger,29,64,Luxembourg,2225,savings,2010-08-01,True,personal,9026.04,0.0454,36,rejected,2020-06-26
2235,2235,Timothy,Gläser,56,74,Kuwait City,2235,savings,1997-08-18,True,mortgage,33064.47,0.0138,24,rejected,2020-12-29
2242,2242,Melissa,Ludwig,99,4,Amsterdam,2242,current,2018-06-23,True,auto,41450.76,0.0059,24,approved,2020-05-01
2244,2244,Steven,Heilmann,45,37,Cape Town,2244,savings,2024-09-24,True,personal,42088.72,0.007,60,rejected,2021-10-14
2275,2275,Christopher,Berg,42,31,Barcelona,2275,savings,1998-12-11,True,auto,39693.08,0.055,12,closed,2020-09-26
2276,2276,Jennifer,Funke,90,4,Amsterdam,2276,current,1997-12-23,True,personal,33290.17,0.0485,60,closed,2022-10-17
2326,2326,Matthew,Sperling,77,37,Cape Town,2326,current,2023-10-10,True,mortgage,45660.17,0.0185,48,rejected,2020-09-06
2329,2329,Kimberly,Voigt,25,18,Muscat,2329,savings,1996-04-07,True,mortgage,43822.55,0.0423,48,rejected,2020-02-23
2351,2351,Matthew,Eisele,73,6,Hamburg,2351,current,2016-06-08,True,personal,41631.38,0.0433,24,closed,2022-10-28
2404,2404,Richard,Kellermann,77,3,Manama,2404,current,2013-07-20,True,auto,49307.77,0.044,36,rejected,2020-05-12
2407,2407,Lisa,Stange,43,33,Ghent,2407,current,2000-06-18,True,mortgage,46260.11,0.0448,24,approved,2020-10-21
2457,2457,Susan,Wolters,19,22,Lisbon,2457,savings,2016-08-15,True,personal,25512.1,0.0272,12,rejected,2022-06-30
2467,2467,Joshua,Preuß,43,38,Stuttgart,2467,current,2023-05-22,True,personal,20826.64,0.0573,48,closed,2022-08-15
2477,2477,Donna,Kluge,22,53,Tokyo,2477,current,2024-01-23,True,mortgage,15914.2,0.0234,60,rejected,2021-06-07
2483,2483,Margaret,Engels,54,98,Paris,2483,savings,1996-01-16,True,mortgage,24988.59,0.0244,60,rejected,2020-01-18
2490,2490,Linda,Weigel,25,78,Belgrade,2490,savings,2010-03-27,True,mortgage,25664.57,0.0404,48,approved,2021-09-20
2493,2493,Kenneth,Nagel,76,51,Johannesburg,2493,savings,2022-01-27,True,personal,12358.88,0.0041,24,closed,2022-09-27
2511,2511,Lisa,Brauer,77,93,San Francisco,2511,current,2020-08-12,True,auto,35338.57,0.0183,24,rejected,2022-01-24
2519,2519,Andrew,Körber,88,75,Milan,2519,savings,2015-11-25,True,auto,37552.15,0.0358,60,approved,2020-01-05
2523,2523,Linda,Rademacher,71,27,Baku,2523,current,1999-06-17,True,mortgage,34028.45,0.0526,24,approved,2021-10-07
2530,2530,Donald,Heider,97,16,Florence,2530,savings,1995-06-13,True,auto,38673.89,0.0438,36,approved,2020-12-20
2553,2553,James,Lorenz,72,19,Sofia,2553,savings,2016-08-12,True,mortgage,23893.54,0.011,12,approved,2020-06-13
2572,2572,Stephanie,Vollmer,82,7,London,2572,current,2022-09-04,True,auto,44859.61,0.0564,24,rejected,2021-05-13
2573,2573,Brian,Gross,19,44,Valencia,2573,savings,2008-01-01,True,personal,15113.04,0.0194,48,approved,2022-11-17
2617,2617,Mary,Cramer,90,65,Yerevan,2617,current,2021-07-27,True,personal,25955.38,0.0306,48,approved,2021-03-22
2629,2629,Steven,Berndt,41,95,Prague,2629,savings,2003-11-28,True,mortgage,15332.97,0.0264,12,rejected,2022-07-05
2634,2634,Melissa,Blank,35,54,Cologne,2634,current,2023-01-02,True,auto,6553.0,0.0598,60,rejected,2022-02-09
2657,2657,Donald,Bode,65,19,Sofia,2657,current,2023-07-02,True,mortgage,3864.59,0.0454,60,closed,2022-11-07
2667,2667,Daniel,Wittig,95,55,Chicago,2667,current,2020-02-06,True,mortgage,36533.81,0.0572,60,closed,2021-12-23
2673,2673,Elizabeth,Baumgarten,69,21,Helsinki,2673,savings,2009-06-22,True,personal,20882.96,0.0533,60,approved,2020-02-08
2691,2691,Jessica,Biermann,44,90,Bratislava,2691,current,2008-05-07,True,personal,8745.94,0.0066,48,rejected,2021-07-31
2719,2719,Donna,Hentschel,96,42,Stockholm,2719,current,2019-04-11,True,personal,28496.61,0.0527,12,rejected,2020-02-15
2730,2730,Stephanie,Janzen,70,96,Reykjavik,2730,savings,2014-08-10,True,auto,27785.57,0.0277,36,approved,2020-03-29
2736,2736,Emily,Steiner,94,73,Lille,2736,current,2004-01-26,True,mortgage,27270.35,0.052,48,rejected,2020-03-04
2746,2746,Deborah,Kaufmann,28,92,Seoul,2746,current,1996-12-20,True,personal,49292.95,0.0372,48,rejected,2021-06-19
2758,2758,Ronald,Krug,67,62,Toronto,2758,savings,2003-07-07,True,auto,35163.9,0.0547,60,approved,2020-01-03
2770,2770,Michelle,Hampel,64,62,Toronto,2770,savings,2004-05-09,True,auto,45883.4,0.0259,24,closed,2020-02-15
2799,2799,Andrew,Stephan,25,9,Los Angeles,2799,current,2003-11-28,True,auto,15515.52,0.0336,24,rejected,2021-04-19
2832,2832,Mary,Maurer,46,64,Luxembourg,2832,current,1999-11-02,True,mortgage,32241.53,0.0218,24,rejected,2020-09-13
2835,2835,Michael,Kuhn,53,52,Venice,2835,savings,2010-10-09,True,personal,37830.33,0.0554,60,closed,2022-08-31
2886,2886,Timothy,Wahl,75,81,Malmo,2886,current,1998-06-12,True,personal,32287.55,0.0196,36,rejected,2020-01-08
2893,2893,Michelle,Pietsch,35,84,Bishkek,2893,current,2019-06-21,True,mortgage,11420.75,0.0556,36,closed,2021-02-06
2907,2907,Richard,Zink,47,83,Oslo,2907,current,2010-07-18,True,mortgage,35639.82,0.0316,24,closed,2022-02-19
2910,2910,Mark,Ludwig,56,7,London,2910,savings,2002-04-13,True,personal,3366.66,0.0121,12,rejected,2022-08-11
2927,2927,Daniel,Reimann,90,66,Hong Kong,2927,current,2008-09-04,True,mortgage,7278.55,0.0504,60,closed,2020-09-26
2929,2929,Ashley,Brenner,19,41,Tallinn,2929,savings,2008-12-23,True,mortgage,18752.11,0.046,60,closed,2020-03-17
2936,2936,Linda,Gottwald,80,44,Valencia,2936,savings,2006-09-07,True,auto,6607.22,0.052,24,rejected,2022-03-09
2960,2960,Kenneth,Witt,79,57,Antwerp,2960,savings,2018-02-01,True,mortgage,2701.36,0.0551,48,closed,2020-01-18
2992,2992,Joshua,Gabriel,46,25,Odessa,2992,savings,2013-09-10,True,auto,10340.74,0.0218,12,approved,2021-04-06
2998,2998,Brian,Löhr,66,44,Valencia,2998,current,2007-08-04,True,auto,47026.9,0.0424,24,closed,2021-09-08
3029,3029,Deborah,Kübler,56,62,Toronto,3029,current,2000-08-05,True,personal,8540.15,0.0196,36,closed,2021-07-14
3096,3096,Melissa,Hartl,43,49,Singapore,3096,savings,2015-11-13,True,auto,12954.73,0.041,36,closed,2020-07-12
3150,3150,Amanda,Konrad,27,32,Geneva,3150,current,2007-12-05,True,auto,27781.09,0.0099,60,rejected,2022-04-02
3177,3177,Betty,Weber,87,28,Zurich,3177,savings,2024-09-11,True,auto,19808.87,0.0273,12,approved,2022-11-28
3191,3191,Charles,Rösch,44,51,Johannesburg,3191,current,2022-09-08,True,mortgage,32305.68,0.0477,60,closed,2021-12-17
3256,3256,Paul,Bittner,33,63,Dubai,3256,current,2024-01-03,True,mortgage,2029.6,0.0054,24,rejected,2020-02-12
3259,3259,David,Goebel,95,65,Yerevan,3259,current,2016-05-13,True,mortgage,8154.39,0.0318,24,rejected,2022-11-19
3264,3264,Michelle,Peters,44,37,Cape Town,3264,current,2005-10-21,True,personal,49767.88,0.0316,36,rejected,2020-08-13
3277,3277,Stephanie,Busch,22,83,Oslo,3277,current,2014-09-27,True,mortgage,17971.56,0.0199,12,approved,2021-03-04
3293,3293,Melissa,Dreher,97,85,Casablanca,3293,savings,2022-03-03,True,personal,6492.42,0.0102,60,closed,2021-01-30
3313,3313,Matthew,Kemper,19,12,Berlin,3313,savings,2019-02-15,True,personal,43968.13,0.0413,24,closed,2022-12-27
3315,3315,Steven,Muth,74,17,Basel,3315,current,2010-03-26,True,auto,40868.72,0.0251,12,rejected,2021-10-16
3321,3321,Robert,Emmerich,22,97,Riyadh,3321,current,2014-03-03,True,auto,1826.37,0.0007,36,rejected,2020-10-21
3339,3339,Kimberly,Schnell,58,3,Manama,3339,savings,2021-08-20,True,mortgage,14474.08,0.0552,24,rejected,2022-02-13
3346,3346,Deborah,Gläser,92,56,Riga,3346,savings,2010-02-24,True,personal,34146.73,0.0379,12,rejected,2021-02-13
3354,3354,Kenneth,Meurer,93,79,Nur-Sultan,3354,savings,2005-10-28,True,mortgage,32104.79,0.0257,24,approved,2021-08-16
3384,3384,Daniel,Werner,21,56,Riga,3384,savings,2010-05-08,True,personal,1644.93,0.0479,24,approved,2021-06-07
3406,3406,Anthony,Bolz,61,80,Bucharest,3406,current,2021-04-21,True,auto,6548.32,0.0574,36,rejected,2020-05-27
3410,3410,Melissa,Mende,91,13,Bologna,3410,savings,1997-12-21,True,mortgage,7294.12,0.0448,36,rejected,2021-06-07
3445,3445,Donna,Miller,39,42,Stockholm,3445,savings,2000-03-17,True,personal,48470.07,0.0457,36,closed,2020-12-28
3502,3502,Barbara,Jahnke,87,56,Riga,3502,current,2011-01-19,True,personal,2837.89,0.0153,24,approved,2021-01-08
3509,3509,Sandra,Finger,44,96,Reykjavik,3509,savings,1998-09-04,True,personal,44129.29,0.0394,48,rejected,2020-07-07
3540,3540,Karen,Stiller,86,47,The Hague,3540,savings,2006-05-22,True,personal,16527.39,0.0046,24,rejected,2020-07-23
3547,3547,Christopher,Ehlers,36,35,Podgorica,3547,savings,2020-09-21,True,mortgage,46874.57,0.0491,12,approved,2020-06-13
3595,3595,Brian,Apel,55,96,Reykjavik,3595,savings,2021-05-02,True,personal,39295.62,0.0171,24,rejected,2021-10-08
3601,3601,Linda,Kahl,29,61,Brussels,3601,current,1999-03-11,True,mortgage,8463.64,0.0461,12,rejected,2021-08-11
3632,3632,Paul,Hausmann,50,39,Almaty,3632,current,2010-01-21,True,auto,9433.07,0.0357,60,rejected,2022-05-28
3642,3642,Kenneth,Konrad,30,95,Prague,3642,savings,1999-07-19,True,personal,32746.88,0.0238,60,approved,2020-01-14
3662,3662,Mark,Hecker,80,8,Sarajevo,3662,current,1996-01-22,True,mortgage,14287.58,0.0298,24,rejected,2020-07-01
3682,3682,Matthew,Brand,40,28,Zurich,3682,savings,2011-02-19,True,mortgage,33183.33,0.0472,36,approved,2022-08-20
3702,3702,Amanda,Kellner,34,61,Brussels,3702,current,2002-12-25,True,mortgage,40891.62,0.0081,24,approved,2021-10-10
3703,3703,Joseph,Hansen,40,95,Prague,3703,savings,1998-07-16,True,personal,46487.87,0.0223,48,closed,2021-08-07
3714,3714,Kimberly,Schaper,41,63,Dubai,3714,current,2002-12-26,True,auto,28615.12,0.0169,60,approved,2021-02-16
3779,3779,Mark,Henrich,95,27,Baku,3779,current,1996-10-27,True,mortgage,8243.47,0.0413,60,rejected,2022-06-22
3782,3782,Thomas,Bohn,97,51,Johannesburg,3782,current,2019-03-14,True,mortgage,30178.25,0.0085,48,closed,2021-01-31
3784,3784,Emily,Pusch,87,74,Kuwait City,3784,current,2014-10-05,True,auto,41376.92,0.0085,48,closed,2020-05-15
3786,3786,Lisa,Reuter,29,30,Budapest,3786,current,2001-08-01,True,mortgage,24169.63,0.0229,12,rejected,2021-02-13
3816,3816,Timothy,Hamm,46,14,Marseille,3816,savings,2000-08-09,True,personal,8484.68,0.0445,48,approved,2020-07-21
3825,3825,Nancy,Schuh,69,34,Gothenburg,3825,savings,2012-04-08,True,auto,2085.36,0.0474,48,rejected,2022-04-08
3836,3836,Christopher,Schultze,88,88,Tirana,3836,current,2016-05-21,True,personal,13907.73,0.0163,60,rejected,2020-02-09
3837,3837,Anthony,Hoch,70,53,Tokyo,3837,savings,2012-12-14,True,auto,1771.49,0.002,36,closed,2022-01-18
3848,3848,Thomas,Fleischer,24,75,Milan,3848,current,2002-04-04,True,mortgage,6012.62,0.0358,36,rejected,2022-05-30
3851,3851,Melissa,Weise,75,23,Warsaw,3851,savings,2010-12-09,True,auto,36670.6,0.0581,36,approved,2020-07-29
3854,3854,Thomas,Ehrhardt,73,89,Rome,3854,savings,2000-04-02,True,mortgage,22583.03,0.0235,48,closed,2021-12-22
3888,3888,Thomas,Kraft,25,78,Belgrade,3888,savings,2017-03-13,True,auto,23721.84,0.0561,24,rejected,2020-01-22
3889,3889,Ronald,Brückner,70,10,Chisinau,3889,savings,2005-08-17,True,personal,8133.28,0.0026,12,closed,2020-09-07
3891,3891,Emily,Schroeder,46,34,Gothenburg,3891,current,1997-09-11,True,personal,41341.43,0.0485,36,approved,2021-08-08
3914,3914,Mary,Kruse,73,6,Hamburg,3914,savings,2011-05-28,True,mortgage,13826.6,0.0582,24,rejected,2021-09-27
3917,3917,Andrew,Schirmer,67,8,Sarajevo,3917,savings,2014-03-21,True,personal,33280.41,0.0327,60,rejected,2021-05-12
3919,3919,Ashley,Ehlert,87,8,Sarajevo,3919,current,2021-02-25,True,personal,41009.49,0.0224,12,rejected,2020-12-18
3926,3926,Ronald,Seibert,25,97,Riyadh,3926,current,2022-01-11,True,auto,10878.36,0.0448,48,rejected,2022-12-11
3968,3968,Christopher,Reiß,26,62,Toronto,3968,current,2001-09-08,True,mortgage,46087.55,0.005,24,rejected,2022-06-05
3986,3986,Michael,Ziegler,84,12,Berlin,3986,savings,2006-09-20,True,mortgage,13214.4,0.0452,36,rejected,2020-10-20
4009,4009,Elizabeth,Voigt,70,79,Nur-Sultan,4009,savings,2002-07-04,True,personal,6042.45,0.055,12,approved,2021-02-22
4025,4025,Daniel,Wiedemann,42,32,Geneva,4025,current,2005-07-18,True,auto,25532.21,0.0255,24,closed,2020-01-07
4054,4054,Robert,Ehlers,88,90,Bratislava,4054,current,1999-11-08,True,mortgage,39057.83,0.0126,36,approved,2022-08-05
4058,4058,William,Wegner,69,49,Singapore,4058,current,2024-12-06,True,mortgage,11606.72,0.0107,24,approved,2022-12-22
4065,4065,Amanda,Mayr,52,32,Geneva,4065,current,2006-05-23,True,auto,36923.16,0.0393,12,closed,2022-05-24
4066,4066,Patricia,Janßen,56,21,Helsinki,4066,savings,2016-06-03,True,auto,23301.93,0.037,24,approved,2021-09-08
4069,4069,Joseph,Paul,50,57,Antwerp,4069,current,1995-12-22,True,personal,4501.77,0.0312,36,approved,2021-09-14
4075,4075,Barbara,Matthes,33,77,Copenhagen,4075,current,2011-12-13,True,mortgage,40381.42,0.0502,24,approved,2022-02-06
4093,4093,Nancy,Büttner,63,68,Nice,4093,current,2022-09-21,True,personal,41468.28,0.0458,24,approved,2021-09-18
4106,4106,Barbara,Ullmann,67,84,Bishkek,4106,current,1995-09-18,True,auto,19903.17,0.0066,48,closed,2020-05-03
4111,4111,Deborah,Evers,51,84,Bishkek,4111,current,1996-07-08,True,mortgage,16532.28,0.0058,12,closed,2020-04-20
4140,4140,Brian,Mader,24,81,Malmo,4140,current,2012-11-15,True,auto,6199.67,0.0156,60,rejected,2020-09-22
4146,4146,Nancy,Schütt,93,34,Gothenburg,4146,savings,2014-05-22,True,mortgage,21037.75,0.0084,12,closed,2022-03-31
4149,4149,Margaret,Arndt,50,34,Gothenburg,4149,savings,1998-11-06,True,mortgage,31044.95,0.0288,12,closed,2020-08-26
4165,4165,Ronald,Ehlert,34,84,Bishkek,4165,savings,2012-05-18,True,personal,30060.52,0.0454,60,closed,2020-10-26
4170,4170,Melissa,Neuhaus,71,57,Antwerp,4170,savings,1997-01-01,True,mortgage,5610.94,0.0362,24,rejected,2020-08-30
4178,4178,Margaret,Schaller,77,49,Singapore,4178,current,2015-12-17,True,mortgage,19952.29,0.0006,48,closed,2020-12-02
4244,4244,Kimberly,Ewert,69,74,Kuwait City,4244,current,2001-10-15,True,auto,24859.75,0.0037,12,closed,2022-10-16
4247,4247,Joseph,Merkel,30,20,Vilnius,4247,current,2012-12-22,True,auto,8866.57,0.0222,24,closed,2020-09-07
4263,4263,Lisa,Brandt,82,38,Stuttgart,4263,savings,1996-03-10,True,personal,12952.16,0.0036,24,closed,2020-10-17
4268,4268,John,Schirmer,53,59,Melbourne,4268,savings,2013-02-20,True,mortgage,32012.77,0.0392,48,closed,2021-10-26
4269,4269,Carol,Burkhardt,63,82,Dublin,4269,savings,2007-02-13,True,personal,31325.78,0.0015,60,approved,2021-03-12
4273,4273,Brian,Junge,65,4,Amsterdam,4273,current,2013-10-05,True,personal,35360.57,0.0107,60,closed,2021-10-25
4295,4295,Sandra,Ludwig,23,18,Muscat,4295,current,1999-03-14,True,mortgage,40650.11,0.0189,60,rejected,2021-03-09
4297,4297,Stephanie,Frank,76,96,Reykjavik,4297,savings,1999-05-04,True,mortgage,35699.63,0.003,12,closed,2022-03-07
4323,4323,Ashley,Franz,98,66,Hong Kong,4323,savings,2016-11-05,True,mortgage,45360.83,0.0118,48,closed,2022-09-01
4343,4343,Jessica,Hölscher,64,49,Singapore,4343,savings,2021-03-23,True,auto,35067.95,0.0145,24,approved,2021-03-06
4355,4355,Donna,Steffen,82,30,Budapest,4355,current,2004-09-22,True,personal,12191.81,0.0596,48,approved,2022-06-23
4435,4435,Susan,Ruppert,24,27,Baku,4435,savings,2016-10-24,True,auto,28307.12,0.0388,48,approved,2022-06-20
4455,4455,Robert,Peters,19,7,London,4455,current,1997-07-19,True,mortgage,2269.59,0.0334,60,closed,2021-09-26
4475,4475,Sandra,Heidenreich,21,19,Sofia,4475,current,1999-04-22,True,mortgage,3826.32,0.0074,24,approved,2020-03-17
4476,4476,Michelle,Weigel,83,75,Milan,4476,current,2023-08-10,True,personal,36452.8,0.008,24,approved,2022-08-20
4504,4504,Timothy,Bauer,26,64,Luxembourg,4504,current,2018-09-05,True,mortgage,27917.3,0.0156,60,rejected,2022-02-20
4519,4519,Daniel,Stern,87,98,Paris,4519,current,1998-06-24,True,mortgage,29627.63,0.0314,24,rejected,2022-10-15
4561,4561,Linda,Bastian,79,5,Bergen,4561,savings,2007-02-27,True,mortgage,29948.84,0.0224,24,closed,2021-12-02
4569,4569,David,Brinkmann,23,74,Kuwait City,4569,savings,2022-04-17,True,mortgage,27693.74,0.0019,48,closed,2020-10-23
4570,4570,Thomas,Ebeling,34,91,Tashkent,4570,current,2003-05-16,True,auto,10102.04,0.0527,24,approved,2020-11-25
4595,4595,Jennifer,Bach,90,45,Vienna,4595,savings,2000-05-06,True,mortgage,23969.12,0.022,36,rejected,2020-07-08
4608,4608,Sarah,Mann,71,18,Muscat,4608,savings,2008-08-28,True,auto,15421.82,0.0178,36,rejected,2020-08-01
4640,4640,Steven,Busse,62,10,Chisinau,4640,current,1995-08-10,True,auto,35811.89,0.0196,36,closed,2022-03-28
4649,4649,Michelle,Hacker,29,63,Dubai,4649,savings,2010-09-17,True,mortgage,28525.29,0.0584,60,rejected,2022-05-26
4655,4655,Jessica,Reimer,22,5,Bergen,4655,current,2007-11-23,True,auto,43189.11,0.0244,12,closed,2022-08-26
4668,4668,John,Burkhardt,66,87,Turin,4668,savings,2000-03-27,True,auto,30636.89,0.0244,48,closed,2021-04-20
4672,4672,Jessica,Specht,49,3,Manama,4672,current,2016-06-10,True,mortgage,27620.83,0.0545,48,approved,2022-12-26
4685,4685,Jennifer,Wahl,49,76,Dushanbe,4685,current,1996-02-03,True,personal,32176.34,0.0541,36,closed,2022-09-13
4699,4699,Ashley,Wilde,32,59,Melbourne,4699,savings,2009-07-06,True,personal,28369.53,0.0114,36,closed,2020-04-12
4717,4717,Elizabeth,Winkelmann,28,24,Cairo,4717,current,2003-03-27,True,auto,42662.97,0.0435,36,approved,2021-02-03
4723,4723,Thomas,Thiel,63,96,Reykjavik,4723,savings,2003-10-18,True,auto,7796.09,0.0545,24,closed,2020-03-29
4725,4725,Jennifer,Becher,64,12,Berlin,4725,savings,2009-08-28,True,personal,28148.35,0.0098,60,rejected,2021-06-19
4728,4728,Kenneth,Reinke,97,67,Kiev,4728,savings,2006-12-11,True,auto,8898.44,0.0068,48,rejected,2022-12-24
4745,4745,Mary,Baumeister,23,75,Milan,4745,savings,2004-07-12,True,auto,5079.48,0.0167,60,rejected,2020-11-09
4750,4750,Sandra,Lechner,53,65,Yerevan,4750,savings,2018-04-25,True,auto,15466.6,0.0274,60,rejected,2022-06-12
4759,4759,Kenneth,Rau,37,22,Lisbon,4759,savings,2015-04-27,True,mortgage,39550.54,0.0377,36,closed,2020-06-21
4854,4854,Steven,Moll,19,65,Yerevan,4854,savings,2017-07-19,True,personal,19082.59,0.0362,48,closed,2020-04-16
4863,4863,Michael,Raabe,26,35,Podgorica,4863,current,1998-07-24,True,personal,22408.57,0.0263,48,closed,2022-01-19
4953,4953,Daniel,Groth,19,38,Stuttgart,4953,savings,2004-12-07,True,auto,13275.01,0.0533,24,rejected,2020-09-03
4965,4965,Carol,Stahl,20,8,Sarajevo,4965,savings,2024-04-01,True,mortgage,15214.43,0.0347,12,rejected,2020-09-14
4983,4983,Thomas,Winkelmann,53,52,Venice,4983,savings,2024-03-16,True,personal,29345.58,0.0026,12,closed,2022-01-11
13,13,Margaret,Wild,69,94,Munich,13,savings,2004-04-05,True,auto,45385.59,0.0296,36,approved,2021-09-20
22,22,Donna,König,76,34,Gothenburg,22,current,2024-10-24,True,personal,39707.1,0.0103,48,rejected,2021-10-28
57,57,Linda,Dick,96,12,Berlin,57,current,2007-11-19,True,mortgage,26519.26,0.0171,36,closed,2020-02-17
91,91,Sandra,Tillmann,34,43,Krakow,91,current,2010-10-16,True,mortgage,37643.08,0.0467,60,closed,2020-01-21
136,136,Paul,Wegener,89,49,Singapore,136,current,2019-06-05,True,mortgage,26444.55,0.0474,48,closed,2022-03-26
152,152,Emily,Janke,52,60,Utrecht,152,savings,1996-04-28,True,auto,48296.62,0.0215,12,closed,2021-03-21
153,153,Joshua,Hager,29,77,Copenhagen,153,current,2009-12-24,True,personal,22506.43,0.058,60,closed,2022-01-30
159,159,Daniel,Petermann,60,71,New York,159,current,1997-09-26,True,auto,26045.35,0.0292,48,rejected,2021-02-23
161,161,Brian,Stein,97,76,Dushanbe,161,current,2015-04-10,True,mortgage,27447.7,0.0065,36,closed,2020-12-22
162,162,Joseph,Hopf,52,24,Cairo,162,current,2000-05-22,True,personal,40224.05,0.0061,24,closed,2022-01-18
163,163,Kevin,Brendel,95,47,The Hague,163,savings,2000-06-17,True,personal,41289.77,0.0445,12,rejected,2020-12-28
172,172,Carol,Schäfer,63,51,Johannesburg,172,savings,2016-01-18,True,mortgage,32038.19,0.0534,12,approved,2021-05-19
191,191,Joshua,Paulsen,71,45,Vienna,191,current,2022-03-28,True,mortgage,23477.11,0.0172,48,rejected,2022-09-10
201,201,Joseph,Cremer,93,94,Munich,201,savings,2006-08-27,True,mortgage,37639.5,0.0235,12,closed,2021-07-08
207,207,Ronald,Körner,56,96,Reykjavik,207,current,1996-05-19,True,auto,40244.39,0.0194,12,closed,2022-07-01
226,226,Mary,Dittmann,77,78,Belgrade,226,current,2017-12-10,True,personal,37352.06,0.0584,12,closed,2020-01-16
