customer_id,firstname,lastname,age,branch_id,branch_name,account_id,account_type,account_opening_date,has_account
753,Sarah,Eichhorn,18,45,Vienna,753,current,1996-11-08,True
754,Richard,Schmidtke,69,84,Bishkek,754,current,2021-01-07,True
759,Melissa,Kahl,29,50,Athens,759,savings,2006-06-01,True
769,Stephanie,Reichelt,66,99,Bangkok,769,savings,2011-12-22,True
820,Kimberly,Blum,91,14,Marseille,820,savings,2007-06-22,True
836,Deborah,Holst,27,58,Ljubljana,836,current,2015-04-26,True
843,Mary,Arnold,65,92,Seoul,843,savings,2010-07-28,True
849,Stephanie,Schwab,20,9,Los Angeles,849,savings,2010-04-12,True
904,Carol,Eckardt,93,71,New York,904,savings,2005-08-20,True
910,Kenneth,Popp,85,55,Chicago,910,savings,2017-02-03,True
917,Sandra,Thomsen,52,68,Nice,917,savings,2010-09-25,True
920,David,Kretzschmar,97,27,Baku,920,current,2005-03-27,True
930,Margaret,Seemann,59,10,Chisinau,930,savings,2024-09-04,True
935,Joseph,Weiler,80,46,Trondheim,935,savings,1997-04-22,True
951,Daniel,Behrendt,79,91,Tashkent,951,current,2021-06-25,True
998,Brian,Wolter,78,61,Brussels,998,savings,2018-04-19,True
1022,Mary,Wenzel,96,34,Gothenburg,1022,savings,2015-04-05,True
1043,Christopher,Hauser,81,23,Warsaw,1043,current,1995-09-11,True
1060,Steven,Helm,49,30,Budapest,1060,current,2001-09-17,True
1070,Michelle,Seiler,76,12,Berlin,1070,savings,2006-11-20,True
1071,Mary,Sattler,50,90,Bratislava,1071,current,2016-05-18,True
1083,Ashley,Schüler,95,97,Riyadh,1083,savings,2019-08-12,True
1092,Kimberly,Niemeyer,93,78,Belgrade,1092,current,2014-09-26,True
1097,Michelle,Adams,46,64,Luxembourg,1097,savings,2005-06-19,True
1102,Kenneth,Lotz,57,6,Hamburg,1102,savings,2006-09-13,True
1126,Steven,Klose,52,95,Prague,1126,savings,2003-02-05,True
1130,Matthew,Hille,78,9,Los Angeles,1130,savings,1997-06-07,True
1243,Joseph,Hauck,99,26,Frankfurt,1243,savings,2004-08-26,True
1271,Ronald,Horn,73,53,Tokyo,1271,current,2005-06-01,True
1311,Stephanie,Grundmann,63,77,Copenhagen,1311,current,2010-08-25,True
1338,James,Kühnel,87,5,Bergen,1338,savings,2007-04-17,True
1375,Margaret,Feldmann,66,58,Ljubljana,1375,savings,2023-11-18,True
1393,Ashley,Eberle,24,63,Dubai,1393,current,2016-07-01,True
1401,Thomas,Riedel,77,80,Bucharest,1401,savings,2002-04-13,True
1421,Patricia,Rode,61,45,Vienna,1421,savings,2010-01-02,True
1422,Sandra,Lemke,21,87,Turin,1422,savings,2003-11-12,True
1425,Kimberly,Gerhardt,44,7,London,1425,current,2003-04-06,True
1448,Jennifer,Gerdes,92,49,Singapore,1448,savings,1996-08-11,True
1451,Kimberly,Balzer,30,66,Hong Kong,1451,savings,2015-06-20,True
1460,Betty,Eichhorn,21,97,Riyadh,1460,current,2016-03-08,True
1465,Margaret,Bischoff,63,73,Lille,1465,savings,2001-02-18,True
1466,Sandra,Nagel,30,74,Kuwait City,1466,savings,2015-09-04,True
1494,Sandra,Hildebrandt,85,8,Sarajevo,1494,savings,2004-10-24,True
1518,Paul,Spindler,64,4,Amsterdam,1518,savings,2011-03-01,True
1521,Thomas,Kummer,59,82,Dublin,1521,savings,2014-01-11,True
1522,Elizabeth,Janssen,18,46,Trondheim,1522,savings,2012-05-08,True
1524,Timothy,Schmitt,80,85,Casablanca,1524,savings,2005-09-16,True
1533,Daniel,Wächter,18,75,Milan,1533,current,2012-12-06,True
1538,Matthew,Albert,38,58,Ljubljana,1538,savings,2022-02-18,True
1558,Susan,Henkel,19,79,Nur-Sultan,1558,savings,2011-03-12,True
1564,Stephanie,Reis,77,10,Chisinau,1564,savings,2011-02-16,True
1578,Nancy,Brandl,27,65,Yerevan,1578,current,2005-10-24,True
1581,Brian,Reis,21,16,Florence,1581,savings,2022-02-07,True
1589,Amanda,Springer,71,73,Lille,1589,savings,2021-10-07,True
1592,Ronald,Dick,55,37,Cape Town,1592,savings,2001-05-22,True
1624,Elizabeth,Brenner,35,38,Stuttgart,1624,savings,2002-02-12,True
1672,Kimberly,Kolb,91,59,Melbourne,1672,current,1995-03-14,True
1701,Patricia,Wirtz,49,89,Rome,1701,savings,2011-02-14,True
1706,Kenneth,Eberhardt,82,1,Lyon,1706,current,2013-09-09,True
1781,Donald,Singer,36,11,Skopje,1781,current,2013-04-12,True
1838,Mark,Voigt,95,12,Berlin,1838,savings,2008-06-21,True
1841,Andrew,Reichelt,26,72,Jeddah,1841,current,2011-11-07,True
1866,Mark,Roth,94,27,Baku,1866,savings,2006-06-16,True
1878,Amanda,Klug,26,33,Ghent,1878,savings,2018-10-17,True
1880,Mark,Claus,35,40,Istanbul,1880,savings,2007-07-19,True
1881,Charles,Hampel,59,47,The Hague,1881,current,1999-12-24,True
1885,Sarah,Kranz,93,58,Ljubljana,1885,current,2013-06-16,True
1893,Kimberly,Hermes,64,20,Vilnius,1893,savings,2018-11-03,True
1899,Karen,Vogl,87,73,Lille,1899,savings,2015-02-05,True
1918,Nancy,Rabe,57,1,Lyon,1918,current,2020-03-18,True
1919,Michael,Schenk,95,63,Dubai,1919,savings,2000-04-10,True
1921,Melissa,Bernhard,95,65,Yerevan,1921,savings,2012-05-11,True
1922,Joseph,Bär,88,46,Trondheim,1922,current,2012-02-18,True
1934,Lisa,Schreiner,67,45,Vienna,1934,savings,2002-08-14,True
1938,William,Conrad,30,66,Hong Kong,1938,current,2004-05-02,True
1948,Donald,Reich,20,47,The Hague,1948,current,2007-02-08,True
1980,Kenneth,Brandl,85,39,Almaty,1980,savings,1996-04-03,True
2003,David,Benz,38,40,Istanbul,2003,current,1997-11-16,True
2030,William,Anders,72,94,Munich,2030,savings,2000-08-04,True
2033,Daniel,Seibert,53,92,Seoul,2033,current,2021-07-01,True
2034,Barbara,Falk,63,42,Stockholm,2034,savings,2011-01-25,True
2036,Matthew,Voigt,20,69,Doha,2036,current,2024-10-03,True
2057,Andrew,Brück,28,67,Kiev,2057,current,2021-10-23,True
2080,Kimberly,Michael,54,14,Marseille,2080,current,2000-02-07,True
2106,Susan,Arndt,28,72,Jeddah,2106,savings,2015-01-17,True
2128,Robert,Dörr,54,84,Bishkek,2128,savings,2019-12-07,True
2145,Barbara,Metzger,42,83,Oslo,2145,savings,2012-09-22,True
2160,Paul,Burghardt,92,91,Tashkent,2160,current,1995-11-26,True
2217,Mark,Sattler,19,98,Paris,2217,current,2015-01-18,True
2224,Kimberly,Harms,40,62,Toronto,2224,savings,2005-08-12,True
2236,Michelle,Voss,43,3,Manama,2236,savings,1998-03-12,True
2240,Linda,Stange,62,57,Antwerp,2240,savings,2008-01-02,True
2249,Susan,Löffler,95,1,Lyon,2249,current,2000-05-19,True
2261,Matthew,Fritz,24,92,Seoul,2261,savings,2020-01-06,True
2268,William,Vogl,94,95,Prague,2268,current,2011-11-23,True
2293,John,Schüller,82,48,Rotterdam,2293,savings,2005-08-03,True
2299,Steven,Rapp,43,94,Munich,2299,current,2014-01-14,True
2323,Betty,Glaser,93,27,Baku,2323,current,2004-03-10,True
2336,Kevin,Frisch,55,29,Ashgabat,2336,savings,2015-09-12,True
2356,Charles,Pabst,24,65,Yerevan,2356,savings,2000-01-05,True
2378,Richard,Teichmann,82,98,Paris,2378,savings,2007-04-28,True
2380,Sandra,Gabriel,64,30,Budapest,2380,savings,2013-03-04,True
2381,Matthew,Jäger,47,82,Dublin,2381,savings,1995-03-04,True
2416,Linda,Timm,62,51,Johannesburg,2416,savings,2006-01-03,True
2428,Joshua,Albert,67,47,The Hague,2428,savings,2006-07-22,True
2445,Thomas,Ullmann,73,63,Dubai,2445,savings,2005-08-08,True
2449,Joseph,Hornung,26,68,Nice,2449,current,2012-03-01,True
2454,William,Oppermann,39,43,Krakow,2454,current,2005-08-15,True
2461,Andrew,Eisele,47,90,Bratislava,2461,savings,2018-09-19,True
2485,Paul,Schuler,29,7,London,2485,savings,2021-11-26,True
2500,Amanda,Wilde,40,95,Prague,2500,savings,2007-02-26,True
2522,Ashley,Peter,39,43,Krakow,2522,savings,2021-06-04,True
2555,Charles,Gerdes,71,77,Copenhagen,2555,savings,2012-11-15,True
2587,Jennifer,Eisele,33,87,Turin,2587,current,2010-08-16,True
2602,Andrew,Barth,24,24,Cairo,2602,savings,2009-08-13,True
2630,Margaret,Bernhardt,32,99,Bangkok,2630,current,2003-06-27,True
2638,Andrew,Heil,59,63,Dubai,2638,current,2003-03-02,True
2647,Patricia,Bräuer,60,69,Doha,2647,current,2023-05-07,True
2652,Barbara,Altmann,62,75,Milan,2652,current,1998-12-13,True
2668,Christopher,Schneider,76,36,Naples,2668,current,2001-12-10,True
2678,Donald,Rode,81,65,Yerevan,2678,savings,2006-07-26,True
2734,Paul,Kaufmann,67,93,San Francisco,2734,current,2009-07-26,True
2797,Brian,Engelhardt,40,69,Doha,2797,savings,1998-07-21,True
2803,Sarah,Zimmer,36,29,Ashgabat,2803,current,2019-02-07,True
2856,Emily,Schultz,69,29,Ashgabat,2856,current,2021-08-09,True
2899,William,Hamann,37,92,Seoul,2899,savings,2004-06-23,True
2917,Daniel,Armbruster,52,81,Malmo,2917,current,2017-10-18,True
2925,Michael,Raabe,23,78,Belgrade,2925,current,2011-05-12,True
2946,Michelle,Nowak,59,69,Doha,2946,savings,2024-10-15,True
2975,Jessica,Krauß,96,87,Turin,2975,current,2004-01-04,True
2982,Patricia,Grundmann,19,48,Rotterdam,2982,current,2000-06-14,True
2996,Melissa,Timm,91,98,Paris,2996,savings,2024-06-11,True
3000,Thomas,Spies,28,45,Vienna,3000,current,2012-07-04,True
3005,Michael,Meier,93,71,New York,3005,savings,2017-05-02,True
3012,Ashley,Lohmann,22,94,Munich,3012,savings,2016-06-25,True
3016,Christopher,Hagemann,66,13,Bologna,3016,savings,2015-05-09,True
3018,Melissa,Ritter,26,45,Vienna,3018,current,2014-11-04,True
3041,Steven,Bauer,18,31,Barcelona,3041,current,2019-08-07,True
3048,Anthony,Nolte,56,90,Bratislava,3048,current,2002-10-26,True
3055,David,Hansen,22,3,Manama,3055,current,2012-07-13,True
3057,Jessica,Thieme,95,62,Toronto,3057,current,2017-09-07,True
3065,Ashley,Krauß,42,12,Berlin,3065,savings,2010-07-05,True
3066,Brian,Westphal,71,97,Riyadh,3066,current,2016-01-09,True
3140,Emily,Biermann,57,48,Rotterdam,3140,savings,2015-02-11,True
3145,Deborah,Schirmer,67,15,Zagreb,3145,current,1999-12-06,True
3154,Karen,Wild,89,23,Warsaw,3154,savings,1997-04-06,True
3158,Sandra,Eckhardt,28,87,Turin,3158,savings,2019-04-28,True
3163,Matthew,Kreuzer,88,48,Rotterdam,3163,current,1995-04-12,True
3186,Melissa,Fichtner,39,76,Dushanbe,3186,savings,2000-08-16,True
3198,Kimberly,Kirchhoff,99,65,Yerevan,3198,current,2024-01-02,True
3213,Charles,Falk,25,44,Valencia,3213,current,2013-08-09,True
3219,Joseph,Steffens,86,58,Ljubljana,3219,current,2006-05-09,True
3225,Susan,Cramer,18,34,Gothenburg,3225,savings,2006-09-28,True
3254,Kenneth,Siebert,74,32,Geneva,3254,savings,1998-10-09,True
3261,Joseph,Daniel,99,44,Valencia,3261,savings,2013-03-16,True
3294,Christopher,Konrad,60,54,Cologne,3294,savings,2017-09-04,True
3297,Barbara,Rösler,74,31,Barcelona,3297,current,2009-10-11,True
3301,James,Glaser,47,60,Utrecht,3301,savings,2011-04-22,True
3303,Charles,Thies,56,4,Amsterdam,3303,current,2015-08-04,True
3333,Timothy,Horn,88,89,Rome,3333,savings,2001-03-28,True
3361,Thomas,Hopf,46,47,The Hague,3361,savings,2001-07-08,True
3383,Linda,Lorenzen,79,70,Madrid,3383,current,2012-01-28,True
3399,David,Erdmann,42,60,Utrecht,3399,savings,2022-12-14,True
3434,Christopher,Heise,44,75,Milan,3434,current,1999-07-15,True
3438,Brian,Kratz,52,64,Luxembourg,3438,current,1996-04-05,True
3457,Susan,Blank,60,15,Zagreb,3457,current,1996-08-25,True
3461,Patricia,Franzen,75,65,Yerevan,3461,current,2006-12-07,True
3473,Ashley,Zorn,46,66,Hong Kong,3473,savings,2023-12-06,True
3490,Patricia,Enders,63,9,Los Angeles,3490,current,2021-09-16,True
3505,Timothy,Hermes,62,12,Berlin,3505,current,2013-08-17,True
3511,Lisa,Dörr,72,20,Vilnius,3511,savings,2017-09-11,True
3532,Kenneth,Ritter,69,3,Manama,3532,current,2019-05-24,True
3541,Thomas,Jung,31,13,Bologna,3541,current,2016-08-01,True
3574,Carol,Uhlig,22,36,Naples,3574,savings,2001-12-20,True
3593,Richard,Bruhn,77,90,Bratislava,3593,current,2009-05-25,True
3598,Amanda,Hermes,36,3,Manama,3598,savings,2020-02-26,True
3630,Margaret,Engler,91,9,Los Angeles,3630,savings,2016-07-20,True
3646,Kenneth,Friese,45,2,Porto,3646,savings,2015-11-18,True
3650,Richard,Schade,18,38,Stuttgart,3650,savings,2016-10-05,True
3654,David,Götze,37,34,Gothenburg,3654,savings,2017-05-01,True
3661,Mary,Dittmann,61,63,Dubai,3661,savings,2024-12-08,True
3672,Andrew,Kowalski,55,22,Lisbon,3672,current,2011-02-02,True
3693,David,Schwarzer,29,35,Podgorica,3693,savings,2014-11-06,True
3698,Emily,Scheffler,88,3,Manama,3698,current,1995-11-11,True
3711,Steven,Buschmann,24,86,Sydney,3711,savings,2006-06-25,True
3712,Nancy,Vogler,69,41,Tallinn,3712,current,2000-04-23,True
3726,Elizabeth,Menke,85,85,Casablanca,3726,current,2001-03-22,True
3741,Deborah,Wittmann,27,14,Marseille,3741,savings,2021-03-05,True
3746,Patricia,John,73,9,Los Angeles,3746,current,2016-12-23,True
3753,Michael,Thiemann,19,55,Chicago,3753,current,2020-10-12,True
3774,Jennifer,Pape,74,57,Antwerp,3774,savings,2023-02-15,True
3797,Michael,Huth,23,89,Rome,3797,savings,2020-11-10,True
3826,Christopher,Wahl,53,88,Tirana,3826,current,1998-12-07,True
3829,Charles,Faust,94,15,Zagreb,3829,savings,2000-10-05,True
3861,Jennifer,Reiß,82,3,Manama,3861,current,2006-09-28,True
3866,Nancy,Haag,57,23,Warsaw,3866,current,2024-01-20,True
3874,Anthony,Eichhorn,82,10,Chisinau,3874,savings,2004-10-24,True
3879,Patricia,Thomsen,81,72,Jeddah,3879,current,2016-01-04,True
3910,Carol,Böhmer,76,64,Luxembourg,3910,current,2024-02-24,True
3930,John,Engelmann,79,62,Toronto,3930,current,2017-11-16,True
3932,James,Schober,65,59,Melbourne,3932,savings,2002-03-22,True
3936,James,Meyer,65,95,Prague,3936,current,2016-01-24,True
3940,Michelle,Mühlbauer,46,35,Podgorica,3940,current,2002-02-11,True
3954,Patricia,Baur,54,77,Copenhagen,3954,savings,2001-10-01,True
3983,Donald,Freese,33,16,Florence,3983,savings,2023-09-25,True
4012,Sarah,Knobloch,26,99,Bangkok,4012,savings,2015-07-08,True
4014,Stephanie,Lorenzen,55,61,Brussels,4014,savings,2012-07-08,True
4020,Joseph,Büttner,44,42,Stockholm,4020,savings,2006-09-03,True
4021,Lisa,Hillebrand,41,41,Tallinn,4021,current,2008-05-22,True
4073,Jennifer,Reinhard,76,95,Prague,4073,current,1996-04-20,True
4080,Mark,Reimers,95,48,Rotterdam,4080,current,1996-09-05,True
4081,Steven,Möller,67,83,Oslo,4081,savings,2012-09-27,True
4123,John,Petzold,33,94,Munich,4123,savings,2006-08-25,True
4129,Margaret,Thiemann,99,50,Athens,4129,savings,2020-06-11,True
4148,John,Jahn,87,61,Brussels,4148,savings,2015-04-11,True
4189,Mark,Zeidler,23,29,Ashgabat,4189,current,1999-02-16,True
4192,Margaret,Wendt,30,85,Casablanca,4192,savings,2011-11-19,True
4194,Donna,Holst,55,8,Sarajevo,4194,current,2024-04-21,True
4211,Jennifer,Henkel,50,11,Skopje,4211,savings,1997-12-24,True
4222,Margaret,Wolters,48,45,Vienna,4222,current,2004-01-11,True
4227,David,Baumgartner,97,44,Valencia,4227,current,2006-01-10,True
4237,Patricia,Grimm,81,89,Rome,4237,savings,1995-02-09,True
4276,Richard,Diehl,72,75,Milan,4276,current,2015-11-02,True
4282,Betty,Wilke,54,82,Dublin,4282,current,1995-04-27,True
4303,Stephanie,Faber,89,90,Bratislava,4303,current,2015-06-09,True
4307,Joseph,Schulze,43,72,Jeddah,4307,savings,2021-11-14,True
4366,Jessica,Schuh,78,40,Istanbul,4366,savings,2011-10-06,True
4370,Richard,Wiesner,95,16,Florence,4370,current,2001-03-25,True
4376,Timothy,Schnabel,20,58,Ljubljana,4376,savings,2017-07-14,True
4378,James,Brandt,42,24,Cairo,4378,savings,2016-01-28,True
4380,Joshua,Eder,65,34,Gothenburg,4380,current,2014-06-07,True
4385,Lisa,Schaub,43,14,Marseille,4385,current,2004-11-09,True
4480,Patricia,Haupt,55,91,Tashkent,4480,savings,2016-02-18,True
4501,Paul,Reich,94,26,Frankfurt,4501,savings,2008-08-17,True
4563,Jessica,Hopp,82,11,Skopje,4563,savings,1999-06-07,True
4587,Thomas,Hellwig,29,94,Munich,4587,current,2016-04-05,True
4618,Michael,Eckardt,41,15,Zagreb,4618,savings,2024-04-14,True
4630,Michelle,Sailer,40,65,Yerevan,4630,current,1996-12-28,True
4638,Christopher,Dittrich,39,79,Nur-Sultan,4638,current,2019-11-05,True
4645,Robert,Schott,50,89,Rome,4645,current,2022-06-19,True
4658,Matthew,Mertens,18,22,Lisbon,4658,current,1997-06-16,True
4664,Mary,Sturm,53,80,Bucharest,4664,current,1999-02-10,True
4675,Jessica,Reimers,96,92,Seoul,4675,current,2010-01-19,True
4694,Kenneth,Rudolf,48,74,Kuwait City,4694,savings,2005-03-06,True
4704,Richard,Stahl,77,23,Warsaw,4704,savings,1997-12-26,True
4707,Joseph,Hopf,90,57,Antwerp,4707,savings,2004-06-15,True
4734,Ronald,Reinhard,99,70,Madrid,4734,current,1997-02-07,True
4742,Matthew,Giese,32,88,Tirana,4742,savings,2014-08-26,True
4771,Jennifer,Hofmann,39,86,Sydney,4771,savings,2010-02-01,True
4773,Anthony,Wetzel,57,37,Cape Town,4773,savings,2013-01-16,True
4780,Kenneth,Haase,67,86,Sydney,4780,savings,1999-03-23,True
4786,Christopher,Pfeiffer,93,99,Bangkok,4786,savings,2019-01-01,True
4805,John,Kersten,95,49,Singapore,4805,current,2014-05-04,True
4818,Emily,Hermann,80,91,Tashkent,4818,current,2017-08-11,True
4832,Joseph,Schubert,53,25,Odessa,4832,current,2009-04-25,True
4858,Deborah,Volk,21,73,Lille,4858,current,1995-11-08,True
4896,David,Janke,73,61,Brussels,4896,current,2019-03-21,True
4903,Margaret,Westermann,65,23,Warsaw,4903,current,1997-12-24,True
4938,Stephanie,Siegel,42,34,Gothenburg,4938,savings,2015-11-23,True
4954,Matthew,Grote,63,5,Bergen,4954,current,2006-01-27,True
4977,Joshua,Bruhn,56,98,Paris,4977,current,2007-02-07,True
4978,Lisa,Muth,84,15,Zagreb,4978,current,2022-12-25,True
5000,Daniel,Oswald,52,85,Casablanca,5000,current,1998-03-17,True
28,Amanda,Stock,72,29,Ashgabat,28,savings,2017-02-09,True
47,Susan,Freitag,48,1,Lyon,47,current,2005-03-07,True
58,Timothy,Pahl,94,45,Vienna,58,savings,2008-11-18,True
77,Susan,Heß,69,76,Dushanbe,77,savings,2024-11-26,True
83,Daniel,Nagel,19,72,Jeddah,83,savings,1996-05-01,True
88,Karen,Reichelt,79,49,Singapore,88,current,2008-12-18,True
108,Thomas,Hornung,75,43,Krakow,108,current,2003-10-04,True
126,Nancy,Will,80,61,Brussels,126,savings,2009-06-06,True
133,Andrew,Küster,48,14,Marseille,133,savings,2020-10-22,True
147,Joseph,Petersen,50,34,Gothenburg,147,savings,2011-08-08,True
148,Joseph,Henze,32,8,Sarajevo,148,current,1997-12-13,True
169,Lisa,Volz,60,25,Odessa,169,savings,2023-02-04,True
185,Steven,Ahrens,24,42,Stockholm,185,savings,2001-03-13,True
192,Jennifer,Wacker,40,96,Reykjavik,192,current,2002-01-04,True
196,Paul,Eberhardt,62,88,Tirana,196,current,1997-05-01,True
197,Steven,Heise,45,35,Podgorica,197,current,2023-11-14,True
200,Nancy,Küppers,65,86,Sydney,200,current,2009-06-24,True
241,William,Scheel,23,65,Yerevan,241,savings,2024-02-05,True
245,David,Kemper,90,66,Hong Kong,245,savings,1999-03-13,True
252,Christopher,Knapp,56,51,Johannesburg,252,current,1996-02-26,True
284,Robert,Fries,68,36,Naples,284,current,2006-12-05,True
292,Jessica,Kühl,99,48,Rotterdam,292,savings,2015-09-19,True
298,William,Grunwald,42,61,Brussels,298,current,2005-08-23,True
306,Deborah,Zimmermann,54,96,Reykjavik,306,savings,1998-02-13,True
308,Andrew,Merten,98,4,Amsterdam,308,current,2024-07-01,True
323,Charles,Linder,38,77,Copenhagen,323,current,2022-12-02,True
349,Steven,Gärtner,18,70,Madrid,349,savings,2005-05-08,True
356,Thomas,Philipp,81,91,Tashkent,356,savings,2000-07-04,True
377,Michael,Wirtz,31,5,Bergen,377,savings,2014-10-26,True
393,Carol,Sauter,18,9,Los Angeles,393,savings,1998-07-19,True
403,Mark,Küppers,80,51,Johannesburg,403,savings,1997-07-26,True
412,Margaret,Renz,48,92,Seoul,412,savings,2022-08-13,True
413,Brian,Grundmann,89,56,Riga,413,current,2014-07-24,True
430,Lisa,Schwarze,44,43,Krakow,430,current,2006-07-04,True
454,Stephanie,Ulbrich,40,12,Berlin,454,current,2018-12-02,True
475,Brian,Häusler,27,80,Bucharest,475,current,2024-02-15,True
504,Margaret,Janßen,57,39,Almaty,504,savings,2003-10-26,True
506,Ashley,Frick,29,89,Rome,506,current,2023-08-21,True
526,Betty,Sachs,70,55,Chicago,526,savings,2021-06-05,True
533,Andrew,Hermes,54,96,Reykjavik,533,current,1997-11-16,True
557,Linda,Pusch,51,87,Turin,557,current,2019-08-20,True
559,Sandra,Krohn,48,97,Riyadh,559,savings,2007-04-03,True
569,Mark,Petri,97,10,Chisinau,569,savings,2008-10-05,True
618,Christopher,Dreyer,82,87,Turin,618,savings,2020-09-11,True
622,Andrew,König,91,84,Bishkek,622,savings,2021-06-05,True
626,Margaret,Huber,58,50,Athens,626,savings,1999-11-09,True
650,Melissa,Grimm,26,37,Cape Town,650,current,2011-08-08,True
663,Linda,Löffler,27,41,Tallinn,663,current,2012-09-25,True
667,Lisa,Stamm,89,97,Riyadh,667,current,2021-07-12,True
676,Christopher,Will,59,9,Los Angeles,676,current,1997-02-03,True
691,Linda,Hans,99,14,Marseille,691,savings,2003-10-07,True
707,Timothy,Otto,42,71,New York,707,savings,2002-11-16,True
716,Sarah,Hampel,76,22,Lisbon,716,current,2014-06-14,True
717,Karen,Claus,76,20,Vilnius,717,savings,2020-01-23,True
733,Linda,Drews,19,47,The Hague,733,savings,2006-02-03,True
758,Richard,Dörr,70,89,Rome,758,current,1995-07-14,True
783,Anthony,Jordan,87,33,Ghent,783,current,2005-06-15,True
784,Ronald,Weinert,51,83,Oslo,784,current,2020-04-07,True
786,Steven,Kummer,33,18,Muscat,786,savings,1998-02-17,True
790,James,May,45,34,Gothenburg,790,current,2011-12-15,True
816,James,Beck,38,14,Marseille,816,savings,2013-05-16,True
819,Emily,Winter,76,91,Tashkent,819,current,1995-02-22,True
823,Linda,Seeger,25,33,Ghent,823,current,2018-03-03,True
830,James,Kirschner,88,37,Cape Town,830,savings,2018-09-13,True
854,Anthony,Lemke,73,85,Casablanca,854,savings,2009-08-10,True
855,Kimberly,Geißler,62,24,Cairo,855,savings,2005-10-10,True
870,Sarah,Janzen,98,92,Seoul,870,current,2019-04-25,True
873,Kimberly,Zeller,36,46,Trondheim,873,savings,2024-10-02,True
887,Linda,Mielke,61,40,Istanbul,887,current,2017-03-24,True
905,Lisa,Mueller,93,33,Ghent,905,savings,2010-08-22,True
932,Linda,Kohl,90,72,Jeddah,932,savings,2023-11-24,True
933,Ronald,Rademacher,84,45,Vienna,933,savings,2021-01-28,True
941,Daniel,Adam,72,76,Dushanbe,941,savings,2006-08-06,True
948,John,Siebert,73,89,Rome,948,savings,2023-04-10,True
979,Brian,Homann,52,8,Sarajevo,979,savings,2006-05-20,True
1024,Betty,Heyer,24,40,Istanbul,1024,current,2003-08-13,True
1047,Ronald,Dürr,19,92,Seoul,1047,current,2001-07-24,True
1049,Timothy,Engels,73,20,Vilnius,1049,savings,2011-11-23,True
1077,David,Bosse,21,6,Hamburg,1077,savings,2005-12-03,True
1079,Joseph,Gerhardt,67,90,Bratislava,1079,savings,2008-10-07,True
1084,Donald,Reimer,50,74,Kuwait City,1084,current,2021-08-13,True
1099,Mark,Schirmer,83,19,Sofia,1099,current,1996-04-19,True
1105,Ashley,Ebner,93,55,Chicago,1105,current,2003-02-26,True
1111,Susan,Stern,50,4,Amsterdam,1111,current,1998-03-28,True
1123,Susan,Weigand,63,22,Lisbon,1123,savings,2009-11-23,True
1124,Emily,Knobloch,43,42,Stockholm,1124,savings,1999-06-19,True
1152,Margaret,Heidrich,48,31,Barcelona,1152,savings,1998-05-23,True
1153,Mark,Zöller,64,80,Bucharest,1153,current,2009-08-18,True
1174,Mark,Oppermann,55,10,Chisinau,1174,savings,2002-06-18,True
1195,Donna,Weiß,40,7,London,1195,current,2018-06-08,True
1196,Jennifer,Engel,51,46,Trondheim,1196,current,1998-11-05,True
1210,Timothy,Rößler,42,48,Rotterdam,1210,savings,2002-11-21,True
1219,Paul,Thiemann,18,22,Lisbon,1219,current,2022-10-27,True
1228,Michelle,Sachs,80,49,Singapore,1228,savings,1997-11-18,True
1229,Kenneth,Krohn,70,50,Athens,1229,current,2018-05-16,True
1246,David,Metzger,24,31,Barcelona,1246,current,2005-06-19,True
1283,Kenneth,Keck,85,8,Sarajevo,1283,savings,2019-11-19,True
1286,Lisa,Oppermann,46,25,Odessa,1286,current,2016-09-26,True
1292,Emily,Schleicher,38,97,Riyadh,1292,savings,2006-05-01,True
1312,Mary,Stern,99,30,Budapest,1312,current,2022-09-22,True
1323,Michael,Wächter,88,20,Vilnius,1323,savings,1998-11-25,True
1344,Paul,Uhlig,34,61,Brussels,1344,savings,2011-09-01,True
1372,Christopher,Falk,73,83,Oslo,1372,savings,1998-02-22,True
1378,Mary,Esser,89,15,Zagreb,1378,savings,2023-10-13,True
1380,Timothy,Andres,23,24,Cairo,1380,savings,2009-07-21,True
1419,Kevin,Stenzel,70,76,Dushanbe,1419,current,1995-06-24,True
1426,Daniel,Kolb,39,36,Naples,1426,savings,2002-11-03,True
1450,Michelle,Henke,50,19,Sofia,1450,savings,2012-06-15,True
1458,Sandra,Scheer,53,27,Baku,1458,current,2001-05-18,True
1462,Mary,Drechsler,44,40,Istanbul,1462,current,1999-06-19,True
1467,Mark,Gebauer,56,29,Ashgabat,1467,current,2009-01-01,True
1526,Jessica,Gläser,90,30,Budapest,1526,current,2010-01-08,True
1550,Jessica,Gebauer,66,59,Melbourne,1550,savings,2004-11-20,True
1560,John,Blank,89,6,Hamburg,1560,savings,2019-03-08,True
1565,Daniel,Clemens,40,3,Manama,1565,savings,1999-11-11,True
1634,Brian,Heuer,75,1,Lyon,1634,savings,2009-04-28,True
1641,Matthew,Schweitzer,56,79,Nur-Sultan,1641,current,2007-04-12,True
1647,Joseph,Köhn,51,26,Frankfurt,1647,savings,2020-12-21,True
1650,Patricia,Baum,97,6,Hamburg,1650,current,2006-04-09,True
1663,John,Armbruster,53,43,Krakow,1663,savings,2012-03-25,True
1665,Linda,Teichmann,84,67,Kiev,1665,savings,2022-11-26,True
1682,Ronald,Ebel,84,44,Valencia,1682,savings,2023-06-27,True
